Fecha de Proceso,Operador,Estatus,P. Run,TIN,Folio TIN,Folio Logistica,Folio calidad,Cliente,Codigo cliente,Producto,Configuracion (Fito) prod,No de configuracion,Tipo de servicio,Dosis de proceso solicitada (kGy),Numero de tarima de TIN,Carrier,Etiqueta sistema,Etiqueta interna,Tarimas por TIN,Tratamiento,Dosis proceso,N° Lados,N° pases,kGy por pase,Factor K,Corriente (A),Velocidad UBC,Inicio carga conveyor,Fin descarga conveyor,Tiempo proceso,Desviaciones,Registro
11-ago-27,Operador_04,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,1,1,SYS_001655,TAG_001655,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_03
11-ago-27,Operador_05,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,2,2,SYS_001656,TAG_001656,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_05
11-ago-27,Operador_04,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,3,3,SYS_001657,TAG_001657,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_04
11-ago-27,Operador_01,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,4,4,SYS_001658,TAG_001658,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_01
11-ago-27,Operador_05,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,5,5,SYS_001659,TAG_001659,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_01
11-ago-27,Operador_04,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,6,6,SYS_001660,TAG_001660,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_03
11-ago-27,Operador_04,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,7,7,SYS_001661,TAG_001661,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_05
11-ago-27,Operador_03,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,8,8,SYS_001662,TAG_001662,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_03
11-ago-27,Operador_01,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,9,9,SYS_001663,TAG_001663,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_02
11-ago-27,Operador_02,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,10,10,SYS_001664,TAG_001664,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_05
11-ago-27,Operador_02,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,11,11,SYS_001665,TAG_001665,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_02
11-ago-27,Operador_03,Completado,10177,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,12,12,SYS_001666,TAG_001666,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,6:57:00 p.m.,7:58:00 p.m.,01:01:00,,Operador_03
11-ago-27,Operador_02,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,13,1,SYS_001667,TAG_001667,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_04
11-ago-27,Operador_04,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,14,2,SYS_001668,TAG_001668,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_04
11-ago-27,Operador_04,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,15,3,SYS_001669,TAG_001669,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_02
11-ago-27,Operador_04,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,16,4,SYS_001670,TAG_001670,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_02
11-ago-27,Operador_01,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,17,5,SYS_001671,TAG_001671,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_02
11-ago-27,Operador_04,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,18,6,SYS_001672,TAG_001672,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_04
11-ago-27,Operador_04,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,19,7,SYS_001673,TAG_001673,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_04
11-ago-27,Operador_02,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,20,8,SYS_001674,TAG_001674,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_04
11-ago-27,Operador_03,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,21,9,SYS_001675,TAG_001675,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_05
11-ago-27,Operador_01,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,22,10,SYS_001676,TAG_001676,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_04
11-ago-27,Operador_04,Completado,10178,TIN_000114,20114,40114,50114,Cliente_014,CLI014,Producto_008,Configuracion_003,30003,Desbacterizacion (Chiles secos),1.5,23,11,SYS_001677,TAG_001677,23,MODE_A - Config demo,0.75,2,2,0.75,2.5,2.4,8.0,12:36:00 p.m.,1:41:00 p.m.,01:05:00,,Operador_03
04-ago-27,Operador_01,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,1,1,SYS_001678,TAG_001678,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_05
04-ago-27,Operador_03,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,2,2,SYS_001679,TAG_001679,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_03
04-ago-27,Operador_02,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,3,3,SYS_001680,TAG_001680,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_01
04-ago-27,Operador_02,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,4,4,SYS_001681,TAG_001681,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_02
04-ago-27,Operador_03,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,5,5,SYS_001682,TAG_001682,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_01
04-ago-27,Operador_05,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,6,6,SYS_001683,TAG_001683,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_01
04-ago-27,Operador_02,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,7,7,SYS_001684,TAG_001684,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_02
04-ago-27,Operador_05,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,8,8,SYS_001685,TAG_001685,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_04
04-ago-27,Operador_05,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,9,9,SYS_001686,TAG_001686,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_05
04-ago-27,Operador_04,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,10,10,SYS_001687,TAG_001687,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_01
04-ago-27,Operador_03,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,11,11,SYS_001688,TAG_001688,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_03
04-ago-27,Operador_02,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,12,12,SYS_001689,TAG_001689,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_01
04-ago-27,Operador_01,Completado,10179,TIN_000115,20115,40115,50115,Cliente_006,CLI006,Producto_011,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,13,1,SYS_001690,TAG_001690,13,MODE_B - Config demo,0.28,2,1,0.28,0.025,8.0,0.714,12:00:00 p.m.,1:16:00 p.m.,01:16:00,,Operador_02
16-ago-27,Operador_01,Completado,10180,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,1,1,SYS_001691,TAG_001691,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,11:13:00 a.m.,12:15:00 p.m.,01:02:00,,Operador_02
16-ago-27,Operador_03,Completado,10180,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,2,2,SYS_001692,TAG_001692,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,11:13:00 a.m.,12:15:00 p.m.,01:02:00,,Operador_03
16-ago-27,Operador_03,Completado,10180,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,3,3,SYS_001693,TAG_001693,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,11:13:00 a.m.,12:15:00 p.m.,01:02:00,,Operador_01
16-ago-27,Operador_02,Completado,10180,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,4,4,SYS_001694,TAG_001694,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,11:13:00 a.m.,12:15:00 p.m.,01:02:00,,Operador_01
16-ago-27,Operador_03,Completado,10180,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,5,5,SYS_001695,TAG_001695,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,11:13:00 a.m.,12:15:00 p.m.,01:02:00,,Operador_01
16-ago-27,Operador_04,Completado,10180,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,6,6,SYS_001696,TAG_001696,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,11:13:00 a.m.,12:15:00 p.m.,01:02:00,,Operador_03
16-ago-27,Operador_03,Completado,10181,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,7,1,SYS_001697,TAG_001697,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,6:02:00 a.m.,6:55:00 a.m.,00:53:00,,Operador_05
16-ago-27,Operador_04,Completado,10181,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,8,2,SYS_001698,TAG_001698,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,6:02:00 a.m.,6:55:00 a.m.,00:53:00,,Operador_05
16-ago-27,Operador_04,Completado,10181,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,9,3,SYS_001699,TAG_001699,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,6:02:00 a.m.,6:55:00 a.m.,00:53:00,,Operador_05
16-ago-27,Operador_03,Completado,10181,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,10,4,SYS_001700,TAG_001700,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,6:02:00 a.m.,6:55:00 a.m.,00:53:00,,Operador_05
16-ago-27,Operador_04,Completado,10181,TIN_000116,20116,40116,50116,Cliente_001,CLI001,Producto_001,Configuracion_005,30005,Desbacterizacion (Otros Y protocolos),3.0,11,5,SYS_001701,TAG_001701,11,MODE_B - Config demo,3.0,2,1,3.0,0.025,8.0,0.067,6:02:00 a.m.,6:55:00 a.m.,00:53:00,,Operador_02
17-ago-27,Operador_04,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,1,1,SYS_001702,TAG_001702,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_01
17-ago-27,Operador_03,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,2,2,SYS_001703,TAG_001703,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_02
17-ago-27,Operador_01,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,3,3,SYS_001704,TAG_001704,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_02
17-ago-27,Operador_01,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,4,4,SYS_001705,TAG_001705,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_02
17-ago-27,Operador_04,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,5,5,SYS_001706,TAG_001706,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_02
17-ago-27,Operador_04,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,6,6,SYS_001707,TAG_001707,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_02
17-ago-27,Operador_01,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,7,7,SYS_001708,TAG_001708,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_04
17-ago-27,Operador_01,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,8,8,SYS_001709,TAG_001709,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_05
17-ago-27,Operador_03,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,9,9,SYS_001710,TAG_001710,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_01
17-ago-27,Operador_02,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,10,10,SYS_001711,TAG_001711,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_02
17-ago-27,Operador_03,Completado,10182,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,11,11,SYS_001712,TAG_001712,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:21:00 a.m.,7:36:00 a.m.,01:15:00,,Operador_04
17-ago-27,Operador_01,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,12,1,SYS_001713,TAG_001713,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_01
17-ago-27,Operador_01,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,13,2,SYS_001714,TAG_001714,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_05
17-ago-27,Operador_01,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,14,3,SYS_001715,TAG_001715,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_01
17-ago-27,Operador_04,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,15,4,SYS_001716,TAG_001716,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_03
17-ago-27,Operador_02,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,16,5,SYS_001717,TAG_001717,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_05
17-ago-27,Operador_05,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,17,6,SYS_001718,TAG_001718,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_01
17-ago-27,Operador_03,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,18,7,SYS_001719,TAG_001719,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_05
17-ago-27,Operador_01,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,19,8,SYS_001720,TAG_001720,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_03
17-ago-27,Operador_01,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,20,9,SYS_001721,TAG_001721,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_01
17-ago-27,Operador_05,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,21,10,SYS_001722,TAG_001722,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_04
17-ago-27,Operador_01,Completado,10183,TIN_000117,20117,40117,50117,Cliente_018,CLI018,Producto_006,Configuracion_006,30006,Fitosanitario 150 Gy,0.22,22,11,SYS_001723,TAG_001723,22,MODE_B - Config demo,0.22,2,1,0.22,0.025,8.0,0.909,6:11:00 p.m.,7:23:00 p.m.,01:12:00,,Operador_02
11-ago-27,Operador_02,Completado,10184,TIN_000118,20118,40118,50118,Cliente_002,CLI002,Producto_015,Configuracion_007,30007,Fitosanitario 150 Gy,0.25,1,1,SYS_001724,TAG_001724,8,MODE_A - Config demo,0.25,2,1,0.25,2.5,2.4,24.0,9:32:00 a.m.,10:09:00 a.m.,00:37:00,Desviacion_demo_10184,Operador_01
11-ago-27,Operador_04,Completado,10184,TIN_000118,20118,40118,50118,Cliente_002,CLI002,Producto_015,Configuracion_007,30007,Fitosanitario 150 Gy,0.25,2,2,SYS_001725,TAG_001725,8,MODE_A - Config demo,0.25,2,1,0.25,2.5,2.4,24.0,9:32:00 a.m.,10:09:00 a.m.,00:37:00,Desviacion_demo_10184,Operador_05
11-ago-27,Operador_01,Completado,10184,TIN_000118,20118,40118,50118,Cliente_002,CLI002,Producto_015,Configuracion_007,30007,Fitosanitario 150 Gy,0.25,3,3,SYS_001726,TAG_001726,8,MODE_A - Config demo,0.25,2,1,0.25,2.5,2.4,24.0,9:32:00 a.m.,10:09:00 a.m.,00:37:00,Desviacion_demo_10184,Operador_04
11-ago-27,Operador_01,Completado,10185,TIN_000118,20118,40118,50118,Cliente_002,CLI002,Producto_015,Configuracion_007,30007,Fitosanitario 150 Gy,0.25,4,1,SYS_001727,TAG_001727,8,MODE_B - Config demo,0.25,2,1,0.25,0.025,8.0,0.8,3:46:00 p.m.,4:38:00 p.m.,00:52:00,,Operador_04
11-ago-27,Operador_01,Completado,10185,TIN_000118,20118,40118,50118,Cliente_002,CLI002,Producto_015,Configuracion_007,30007,Fitosanitario 150 Gy,0.25,5,2,SYS_001728,TAG_001728,8,MODE_B - Config demo,0.25,2,1,0.25,0.025,8.0,0.8,3:46:00 p.m.,4:38:00 p.m.,00:52:00,,Operador_02
11-ago-27,Operador_03,Completado,10185,TIN_000118,20118,40118,50118,Cliente_002,CLI002,Producto_015,Configuracion_007,30007,Fitosanitario 150 Gy,0.25,6,3,SYS_001729,TAG_001729,8,MODE_B - Config demo,0.25,2,1,0.25,0.025,8.0,0.8,3:46:00 p.m.,4:38:00 p.m.,00:52:00,,Operador_04
11-ago-27,Operador_05,Completado,10186,TIN_000118,20118,40118,50118,Cliente_002,CLI002,Producto_015,Configuracion_007,30007,Fitosanitario 150 Gy,0.25,7,1,SYS_001730,TAG_001730,8,MODE_B - Config demo,0.25,2,1,0.25,0.025,8.0,0.8,7:12:00 a.m.,8:01:00 a.m.,00:49:00,,Operador_03
11-ago-27,Operador_01,Completado,10186,TIN_000118,20118,40118,50118,Cliente_002,CLI002,Producto_015,Configuracion_007,30007,Fitosanitario 150 Gy,0.25,8,2,SYS_001731,TAG_001731,8,MODE_B - Config demo,0.25,2,1,0.25,0.025,8.0,0.8,7:12:00 a.m.,8:01:00 a.m.,00:49:00,,Operador_04
03-ago-27,Operador_04,Completado,10187,TIN_000119,20119,40119,50119,Cliente_005,CLI005,Producto_010,Configuracion_008,30008,Fitosanitario 150 Gy,0.32,1,1,SYS_001732,TAG_001732,13,MODE_A - Config demo,0.32,2,1,0.32,2.5,2.4,18.75,12:44:00 p.m.,1:28:00 p.m.,00:44:00,,Operador_02
